pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
WASP-47 b,WASP-47,0,1,4,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BECKER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015arXiv150802411B/abstract target=ref>Becker et al. 2015</a>,4.1591287,4.9e-06,-4.9e-06,0.0,,,,,12.77,0.44,-0.44,0.0,1.13926309,0.03925417,-0.03925417,0.0,341.0,73.0,-55.0,0.0,1.07290061,0.22968253,-0.17304849,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=BECKER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015arXiv150802411B/abstract target=ref>Becker et al. 2015</a>,,5576.0,67.0,-67.0,0.0,1.15,0.04,-0.04,0.0,1.04,0.08,-0.08,0.0,0.36,0.05,-0.05,0.0,[M/H],4.34,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h04m48.74s,331.203092,-12d01m08.64s,-12.019067,264.78,4.888,-4.716,11.936,0.046,-0.046,10.192,0.026,-0.026,11.7889,0.000253,-0.000253,2018-06-26,2015-08,2015-10-15
WASP-47 d,WASP-47,0,1,4,Transit,2015,K2,Published Confirmed,0,<a refstr=DAI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...813L...9D/abstract target=ref>Dai et al. 2015</a>,9.03079,0.00017,-0.00017,0.0,,,,,3.6,0.13,-0.13,0.0,0.32117049,0.01159782,-0.01159782,0.0,10.4,8.4,-8.4,0.0,0.0327219,0.02642922,-0.02642922,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5576.0,103.92,-132.56,0.0,1.11133,0.061922,-0.058028,0.0,0.984,0.095807,-0.158377,0.0,0.36,0.05,-0.05,0.0,[M/H],4.33938,0.095781,-0.065548,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h04m48.74s,331.203092,-12d01m08.64s,-12.019067,264.78,4.888,-4.716,11.936,0.046,-0.046,10.192,0.026,-0.026,11.7889,0.000253,-0.000253,2018-06-26,2015-11,2015-11-19
WASP-47 e,WASP-47,0,1,4,Transit,2015,K2,Published Confirmed,0,<a refstr=BRYANT__AMP__BAYLISS_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..197B/abstract target=ref>Bryant &amp; Bayliss 2022</a>,0.7895933,4.4e-06,-4.4e-06,0.0,,,,,1.808,0.026,-0.026,0.0,0.16129923,0.00231957,-0.00231957,0.0,6.77,0.57,-0.57,0.0,0.0213008,0.00179342,-0.00179342,0.0,Mass,,,,,,,,,,,,,0.0,<a refstr=BRYANT__AMP__BAYLISS_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..197B/abstract target=ref>Bryant &amp; Bayliss 2022</a>,,5552.0,75.0,-75.0,0.0,1.137,0.013,-0.013,0.0,1.04,0.031,-0.031,0.0,0.38,0.05,-0.05,0.0,[Fe/H],4.3437,0.0063,-0.0063,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h04m48.74s,331.203092,-12d01m08.64s,-12.019067,264.78,4.888,-4.716,11.936,0.046,-0.046,10.192,0.026,-0.026,11.7889,0.000253,-0.000253,2022-09-19,2022-05,2022-09-19
WASP-48 b,WASP-48,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.14363,3e-06,-3e-06,0.0,,,,,16.8135,2.2418,-2.2418,0.0,1.5,0.2,-0.2,0.0,254.264,73.1009,-73.1009,0.0,0.8,0.23,-0.23,0.0,Mass,0.0,,,0.0,,,,,,,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5920.0,150.0,-150.0,0.0,1.58,0.21,-0.21,0.0,0.88,0.36,-0.36,0.0,-0.12,,,0.0,[Fe/H],4.03,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m38.97s,291.1623865,+55d28m22.90s,55.4730273,454.144,4.465,-4.381,11.647,0.019,-0.019,10.372,0.022,-0.022,11.523,0.000324,-0.000324,2018-04-25,2017-03,2018-04-26
WASP-49 b,WASP-49,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.7817387,5.6e-06,-5.6e-06,0.0,0.0379,0.001,-0.0011,0.0,12.498035,0.526823,-0.526823,0.0,1.115,0.047,-0.047,0.0,126.81417,9.21707,-8.58141,0.0,0.399,0.029,-0.027,0.0,Mass,0.026,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5600.0,150.0,-150.0,0.0,0.976,0.034,-0.034,0.0,0.938,0.08,-0.076,0.0,-0.23,0.07,-0.07,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.53s,91.0897193,-16d57m55.40s,-16.9653901,194.553,1.203,-1.189,11.352,0.011,-0.011,9.749,0.021,-0.021,11.2907,0.000469,-0.000469,2019-03-18,2017-06,2019-03-21
WASP-5 b,WASP-5,1,1,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..259G/abstract target=ref> Gillon et al. 2009 </a>,1.6284279,2.2e-06,-4.9e-06,0.0,0.0267,0.0012,-0.0008,0.0,12.184,0.762,-0.796,0.0,1.087,0.068,-0.071,0.0,502.15,41.32,-31.78,0.0,1.58,0.13,-0.1,0.0,Mass,0.038,0.026,-0.018,0.0,,,,,1706.0,52.0,-48.0,0.0,0.0,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..259G/abstract target=ref> Gillon et al. 2009 </a>,,5700.0,100.0,-100.0,0.0,1.029,0.056,-0.069,0.0,0.96,0.13,-0.09,0.0,0.09,0.09,-0.09,0.0,[Fe/H],4.395,0.043,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h57m23.77s,359.3490277,-41d16m37.99s,-41.2772202,309.137,3.414,-3.341,12.147,0.046,-0.046,10.598,0.023,-0.023,11.996,0.000398,-0.000398,2014-10-29,2009-03,2014-10-29
WASP-50 b,WASP-50,0,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,1.9550938,1.3e-06,-1.3e-06,0.0,0.02945,0.00084,-0.00087,0.0,12.923977,0.538032,-0.538032,0.0,1.153,0.048,-0.048,0.0,464.0318,27.65121,-27.65121,0.0,1.46,0.087,-0.087,0.0,Mass,0.022,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5400.0,100.0,-100.0,0.0,0.843,0.031,-0.031,0.0,0.892,0.08,-0.074,0.0,-0.12,0.08,-0.08,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h54m45.14s,43.6880738,-10d53m52.89s,-10.8980242,184.848,1.879,-1.841,11.44,0.026,-0.026,9.969,0.021,-0.021,11.5518,0.000671,-0.000671,2019-07-08,2017-06,2019-03-21
WASP-52 b,WASP-52,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,1.7497835,1.1e-06,-1.1e-06,0.0,0.02713,0.00031,-0.00032,0.0,14.23543,0.33627,-0.33627,0.0,1.27,0.03,-0.03,0.0,145.88397,6.99226,-6.67443,0.0,0.459,0.022,-0.021,0.0,Mass,0.092,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5000.0,100.0,-100.0,0.0,0.79,0.02,-0.02,0.0,0.87,0.03,-0.03,0.0,0.03,0.12,-0.12,0.0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m58.75s,348.4947931,+08d45m39.89s,8.7610793,174.818,1.343,-1.323,12.192,0.069,-0.069,10.086,0.025,-0.025,11.9537,0.001117,-0.001117,2019-03-18,2017-06,2019-03-21
WASP-53 b,WASP-53,1,1,2,Transit,2017,Multiple Facilities,Published Confirmed,0,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,3.3098443,2e-06,-2e-06,0.0,0.04101,0.00083,-0.00091,0.0,12.038466,0.414733,-0.414733,0.0,1.074,0.037,-0.037,0.0,677.61356,29.24036,-29.87602,0.0,2.132,0.092,-0.094,0.0,Mass,0.03,,,1.0,,,,,1053.0,16.0,-16.0,0.0,0.0,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,,4953.0,60.0,-60.0,0.0,0.798,0.023,-0.023,0.0,0.839,0.054,-0.054,0.0,0.22,0.11,-0.11,0.0,[Fe/H],4.553,0.019,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h07m38.20s,31.9091639,-20d39m42.63s,-20.661843,201.338,1.38,-1.362,12.591,0.069,-0.069,10.39,0.023,-0.023,12.3473,0.000329,-0.000329,2017-01-31,2017-05,2017-02-02
WASP-54 b,WASP-54,1,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.69364,6e-06,-6e-06,0.0,,,,,17.71022,1.90553,-1.90553,0.0,1.58,0.17,-0.17,0.0,187.5197,44.4962,-44.4962,0.0,0.59,0.14,-0.14,0.0,Mass,0.07,0.03,-0.03,0.0,,,,,,,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6100.0,100.0,-100.0,0.0,1.76,0.19,-0.19,0.0,1.08,0.38,-0.38,0.0,-0.27,,,0.0,[Fe/H],4.0,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h41m49.02s,205.4542456,-00d07m41.42s,-0.1281712,251.303,4.478,-4.327,10.413,0.008,-0.008,9.035,0.023,-0.023,10.2441,0.000735,-0.000735,2018-04-25,2017-03,2018-04-26
WASP-55 b,WASP-55,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,4.465633,4e-06,-4e-06,0.0,0.0533,0.0007,-0.0007,0.0,14.572,0.56,-0.336,0.0,1.3,0.05,-0.03,0.0,181.155,12.713,-12.713,0.0,0.57,0.04,-0.04,0.0,Mass,0.2,,,1.0,,,,,,,,,0.0,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,,5960.0,100.0,,0.0,1.06,0.03,,0.0,1.01,0.04,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961,297.462,3.959,-3.858,11.753,0.031,-0.031,10.396,0.024,-0.024,11.7747,0.000246,-0.000246,2018-04-25,2012-10,2014-05-14
WASP-56 b,WASP-56,1,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.6171,3e-06,-3e-06,0.0,,,,,10.53646,1.00881,-1.00881,0.0,0.94,0.09,-0.09,0.0,143.0235,28.6047,-28.6047,0.0,0.45,0.09,-0.09,0.0,Mass,0.0,,,0.0,,,,,,,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5600.0,100.0,-100.0,0.0,0.96,0.09,-0.09,0.0,0.71,0.21,-0.21,0.0,0.12,,,0.0,[Fe/H],4.5,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h13m27.85s,183.3660401,+23d03m20.47s,23.055687,321.084,5.4,-5.228,12.091,0.034,-0.034,10.532,0.019,-0.019,12.0028,0.000291,-0.000291,2018-04-25,2017-03,2018-04-26
WASP-57 b,WASP-57,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.83891856,8.1e-07,-8.1e-07,0.0,0.03772,0.00083,-0.00089,0.0,11.76945,0.582868,-0.582868,0.0,1.05,0.052,-0.052,0.0,204.36469,17.79848,-17.16282,0.0,0.643,0.056,-0.054,0.0,Mass,0.059,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5600.0,100.0,-100.0,0.0,0.927,0.031,-0.031,0.0,0.886,0.061,-0.061,0.0,-0.25,0.1,-0.1,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h55m16.79s,223.8199788,-02d03m27.67s,-2.0576866,398.276,5.82,-5.657,12.913,0.103,-0.103,11.244,0.026,-0.026,12.7293,0.00029,-0.00029,2019-03-18,2017-06,2019-03-21
WASP-58 b,WASP-58,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,5.01718,1.1e-05,-1.1e-05,0.0,0.0561,0.002,-0.002,0.0,15.36,2.24,-2.24,0.0,1.37,0.2,-0.2,0.0,282.86,22.25,-22.25,0.0,0.89,0.07,-0.07,0.0,Mass,0.0,,,0.0,,,,,1270.0,80.0,-80.0,0.0,0.0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,G2 V,5800.0,150.0,-150.0,0.0,1.17,0.13,-0.13,0.0,0.94,0.1,-0.1,0.0,-0.45,0.09,-0.09,0.0,[Fe/H],4.27,0.09,-0.09,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h18m48.30s,274.7012534,+45d10m19.99s,45.1722194,290.404,1.83,-1.808,11.652,0.017,-0.017,10.285,0.02,-0.02,11.6347,0.000271,-0.000271,2018-04-25,2013-01,2014-05-14
WASP-59 b,WASP-59,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,7.919585,1e-05,-1e-05,0.0,0.0697,0.0011,-0.0011,0.0,8.686975,0.762212,-0.762212,0.0,0.775,0.068,-0.068,0.0,272.38031,14.62018,-14.93801,0.0,0.857,0.046,-0.047,0.0,Mass,0.12,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,4650.0,150.0,-150.0,0.0,0.613,0.044,-0.044,0.0,0.719,0.035,-0.035,0.0,-0.15,0.11,-0.11,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h18m29.51s,349.6229547,+24d53m21.40s,24.889277,115.936,0.574,-0.568,12.659,0.057,-0.057,9.723,0.018,-0.018,12.3142,0.000269,-0.000269,2019-03-18,2017-06,2019-03-21
WASP-6 b,WASP-6,0,1,1,Transit,2009,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.36101,2.8e-06,-2.8e-06,0.0,,,,,11.54527,1.1209,-1.1209,0.0,1.03,0.1,-0.1,0.0,117.5971,25.4264,-25.4264,0.0,0.37,0.08,-0.08,0.0,Mass,0.05,0.02,-0.02,0.0,,,,,,,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5450.0,100.0,-100.0,0.0,0.73,0.07,-0.07,0.0,0.55,0.17,-0.17,0.0,-0.2,,,0.0,[Fe/H],4.6,0.2,-0.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h12m37.71s,348.1571282,-22d40m26.85s,-22.6741248,197.119,1.632,-1.607,11.907,0.034,-0.034,10.325,0.025,-0.025,11.9761,0.00048,-0.00048,2018-09-04,2017-03,2018-09-06
WASP-60 b,WASP-60,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,4.3050011,6.2e-06,-6.2e-06,0.0,0.05311,0.00058,-0.00059,0.0,9.63974,1.34508,-1.34508,0.0,0.86,0.12,-0.12,0.0,160.50415,15.25584,-15.25584,0.0,0.505,0.048,-0.048,0.0,Mass,0.064,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5900.0,100.0,-100.0,0.0,1.14,0.13,-0.13,0.0,1.078,0.035,-0.035,0.0,-0.04,0.09,-0.09,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h46m40.01s,356.6667136,+31d09m21.28s,31.1559115,431.052,7.554,-7.303,11.67,0.055,-0.055,10.585,0.021,-0.021,12.0196,0.000241,-0.000241,2019-03-18,2017-06,2019-03-21
WASP-61 b,WASP-61,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.8559,3e-06,-3e-06,0.0,0.05146,0.00097,-0.00099,0.0,13.89916,0.33627,-0.33627,0.0,1.24,0.03,-0.03,0.0,651.5515,57.2094,-54.0311,0.0,2.05,0.18,-0.17,0.0,Mass,0.074,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6250.0,150.0,-150.0,0.0,1.36,0.03,-0.03,0.0,1.22,0.07,-0.07,0.0,-0.1,0.12,-0.12,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h01m11.92s,75.2996637,-26d03m14.92s,-26.0541438,488.66,5.558,-5.436,12.489,0.026,-0.026,11.008,0.026,-0.026,12.0702,0.00017,-0.00017,2019-03-18,2017-06,2019-03-21
WASP-62 b,WASP-62,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.41195,3e-06,-3e-06,0.0,,,,,14.79588,0.89672,-0.89672,0.0,1.32,0.08,-0.08,0.0,165.2716,25.4264,-25.4264,0.0,0.52,0.08,-0.08,0.0,Mass,0.0,,,0.0,,,,,,,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6230.0,80.0,-80.0,0.0,1.23,0.08,-0.08,0.0,1.11,0.25,-0.25,0.0,0.04,,,0.0,[Fe/H],4.45,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h48m33.56s,87.1398205,-63d59m17.98s,-63.9883286,175.631,0.59,-0.586,10.213,0.005,-0.005,8.944,0.021,-0.021,10.0721,0.000305,-0.000305,2018-04-25,2017-03,2018-04-26
WASP-63 b,WASP-63,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,4.37809,6e-06,-6e-06,0.0,0.05417,0.00067,-0.00089,0.0,14.90797,2.69016,-2.69016,0.0,1.33,0.24,-0.24,0.0,107.74437,9.5349,-9.5349,0.0,0.339,0.03,-0.03,0.0,Mass,0.086,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5550.0,100.0,-100.0,0.0,1.76,0.11,-0.08,0.0,1.1,0.04,-0.06,0.0,0.08,0.07,-0.07,0.0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h17m20.73s,94.3363562,-38d19m24.18s,-38.3233826,290.684,2.034,-2.008,11.155,0.01,-0.01,9.393,0.021,-0.021,10.9185,0.00038,-0.00038,2019-03-18,2017-06,2019-03-21
WASP-64 b,WASP-64,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,1.5732918,1.5e-06,-1.5e-06,0.0,0.02652,0.00024,-0.00025,0.0,14.246639,0.437151,-0.437151,0.0,1.271,0.039,-0.039,0.0,388.07043,23.20159,-22.56593,0.0,1.221,0.073,-0.071,0.0,Mass,0.054,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5550.0,150.0,-150.0,0.0,1.058,0.025,-0.025,0.0,1.004,0.028,-0.028,0.0,-0.08,0.11,-0.11,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h44m27.58s,101.1149223,-32d51m30.20s,-32.8583878,369.926,3.026,-2.979,12.704,0.069,-0.069,10.956,0.019,-0.019,12.5257,0.000384,-0.000384,2019-03-18,2017-06,2019-03-21
WASP-65 b,WASP-65,0,1,1,Transit,2013,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.3114243,1.5e-06,-1.5e-06,0.0,0.0334,0.0016,-0.0018,0.0,12.464408,0.661331,-0.661331,0.0,1.112,0.059,-0.059,0.0,489.4582,47.6745,-50.8528,0.0,1.54,0.15,-0.16,0.0,Mass,0.016,,,1.0,,,,,,,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5600.0,100.0,-100.0,0.0,1.01,0.05,-0.05,0.0,0.93,0.14,-0.14,0.0,-0.07,0.07,-0.07,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h53m17.83s,133.3242982,+08d31m22.86s,8.5230171,273.703,2.733,-2.68,11.869,0.046,-0.046,10.346,0.021,-0.021,11.7509,0.000597,-0.000597,2019-03-18,2017-06,2019-03-21
