pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
HD 4732 c,HD 4732,1,2,2,Radial Velocity,2012,Multiple Observatories,Published Confirmed,0,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>,3184.2,58.12,-57.6,0.0,4.725,0.057,-0.057,0.0,,,,,,,,,1069.49258955,36.86809521,-85.49584148,0.0,3.365,0.116,-0.269,0.0,Msini,0.187,0.034,-0.066,0.0,,,,,,,,,0.0,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>,K0 IV,4898.0,,,0.0,5.03,0.12,-0.13,0.0,1.39,0.15,-0.17,0.0,-0.01,0.05,-0.11,0.0,[Fe/H],3.17,0.05,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h49m14.04s,12.3085089,-24d08m12.87s,-24.1369079,54.7841,0.1708,-0.1708,5.9,0.03,-0.03,3.691,0.036,-0.036,5.6509,0.0010995,-0.0010995,2023-09-19,2023-08,2023-09-19
HD 47366 b,HD 47366,0,1,2,Radial Velocity,2016,Okayama Astrophysical Observatory,Published Confirmed,0,<a refstr=MARSHALL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157....1M/abstract target=ref>Marshall et al. 2019</a>,359.15,2.03,-2.34,0.0,1.28,0.05,-0.06,0.0,,,,,,,,,731.009,41.3179,-57.2094,0.0,2.3,0.13,-0.18,0.0,Msini,0.06,0.04,-0.04,0.0,,,,,,,,,0.0,<a refstr=MARSHALL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157....1M/abstract target=ref>Marshall et al. 2019</a>,,4914.0,100.0,-100.0,0.0,6.2,0.6,-0.6,0.0,2.19,0.25,-0.25,0.0,-0.07,0.1,-0.1,0.0,[Fe/H],3.1,0.15,-0.15,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m40.80s,99.4200181,-12d59m08.37s,-12.9856593,84.3552,0.456,-0.456,6.11151,0.023,-0.023,4.055,0.29,-0.29,5.83869,0.001059,-0.001059,2019-09-20,2019-01,2019-09-26
HD 47366 c,HD 47366,0,1,2,Radial Velocity,2016,Okayama Astrophysical Observatory,Published Confirmed,0,<a refstr=MARSHALL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157....1M/abstract target=ref>Marshall et al. 2019</a>,682.85,4.98,-4.9,0.0,1.97,0.08,-0.09,0.0,,,,,,,,,597.5204,38.1396,-44.4962,0.0,1.88,0.12,-0.14,0.0,Msini,0.1,0.11,-0.08,0.0,,,,,,,,,0.0,<a refstr=MARSHALL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157....1M/abstract target=ref>Marshall et al. 2019</a>,,4914.0,100.0,-100.0,0.0,6.2,0.6,-0.6,0.0,2.19,0.25,-0.25,0.0,-0.07,0.1,-0.1,0.0,[Fe/H],3.1,0.15,-0.15,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m40.80s,99.4200181,-12d59m08.37s,-12.9856593,84.3552,0.456,-0.456,6.11151,0.023,-0.023,4.055,0.29,-0.29,5.83869,0.001059,-0.001059,2019-09-20,2019-01,2019-09-26
HD 47536 b,HD 47536,1,1,1,Radial Velocity,2002,La Silla Observatory,Published Confirmed,0,<a refstr=SETIAWAN_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003A&A...398L..19S/abstract target=ref> Setiawan et al. 2003 </a>,712.13,0.31,-0.31,0.0,1.93,0.32,-0.32,0.0,,,,,,,,,2330.0,750.0,-750.0,0.0,7.32,2.36,-2.36,0.0,Msini,0.2,0.08,-0.08,0.0,,,,,,,,,0.0,<a refstr=SETIAWAN_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003A&A...398L..19S/abstract target=ref> Setiawan et al. 2003 </a>,K1 III,4380.0,,,0.0,23.47,1.97,-1.97,0.0,2.1,0.95,-0.95,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m47.75s,99.448958,-32d20m22.03s,-32.3394531,122.536,1.3035,-1.3035,5.25,0.03,-0.03,2.383,0.252,-0.252,4.88004,0.0033947,-0.0033947,2015-03-26,2003-02,2015-03-26
HD 4760 b,HD 4760,1,1,1,Radial Velocity,2021,Multiple Observatories,Published Confirmed,0,<a refstr=NIEDZIELSKI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..58N/abstract target=ref>Niedzielski et al. 2021</a>,434.0,3.0,-3.0,0.0,1.14,0.08,-0.08,0.0,,,,,,,,,4417.837,762.792,-762.792,0.0,13.9,2.4,-2.4,0.0,Msini,0.23,0.09,-0.06,0.0,,,,,,,,,0.0,<a refstr=NIEDZIELSKI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..58N/abstract target=ref>Niedzielski et al. 2021</a>,,4076.0,15.0,-15.0,0.0,42.4,9.2,-9.2,0.0,1.05,0.19,-0.19,0.0,-0.91,0.09,-0.09,0.0,[Fe/H],1.62,0.08,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h49m39.88s,12.4161652,+06d24m25.71s,6.4071412,537.873,20.155,-20.155,7.51,0.03,-0.03,3.993,0.027,-0.027,6.98504,0.000277,-0.000277,2021-02-05,2021-04,2021-02-11
HD 48265 b,HD 48265,0,1,1,Radial Velocity,2008,Las Campanas Observatory,Published Confirmed,0,<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>,780.3,4.6,-4.6,0.0,1.81,0.07,-0.07,0.0,,,,,,,,,467.2101,38.1396,-38.1396,0.0,1.47,0.12,-0.12,0.0,Msini,0.08,0.05,-0.05,0.0,,,,,,,,,0.0,<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>,G5 IV/V,5650.0,100.0,-100.0,0.0,2.05,0.05,-0.05,0.0,1.28,0.05,-0.05,0.0,0.4,0.1,-0.1,0.0,[Fe/H],3.92,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h40m01.77s,100.0073683,-48d32m30.58s,-48.5418284,90.5446,0.2702,-0.2687,8.05,0.03,-0.03,6.449,0.02,-0.02,7.87925,0.000303,-0.000303,2019-06-24,2017-04,2016-11-10
HD 48948 b,HD 48948,1,1,3,Radial Velocity,2024,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=DALAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.4464D/abstract target=ref>Dalal et al. 2024</a>,7.34013,0.0004,-0.0004,0.0,0.0652,0.0005,-0.0005,0.0,,,,,,,,,4.88,0.21,-0.21,0.0,0.0153542,0.00066073,-0.00066073,0.0,Msini,0.055,0.043,-0.043,0.0,138.85,6.98,-6.98,0.0,957.0,11.0,-11.0,0.0,0.0,<a refstr=DALAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.4464D/abstract target=ref>Dalal et al. 2024</a>,K3 V,4593.0,60.0,-60.0,0.0,0.679,0.004,-0.004,0.0,0.686,0.02,-0.013,0.0,-0.21,0.03,-0.03,0.0,[Fe/H],4.61,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h49m57.55s,102.489811,+60d20m14.33s,60.3373133,16.9043,0.019,-0.0189,8.58,0.001,-0.001,5.612,0.018,-0.018,8.11311,0.000405,-0.000405,2024-07-12,2024-07,2024-07-12
HD 48948 c,HD 48948,1,1,3,Radial Velocity,2024,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=DALAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.4464D/abstract target=ref>Dalal et al. 2024</a>,38.06,0.06,-0.06,0.0,0.1951,0.0016,-0.0016,0.0,,,,,,,,,7.27,0.7,-0.7,0.0,0.02287398,0.00220245,-0.00220245,0.0,Msini,0.55,0.044,-0.044,0.0,15.5,0.78,-0.78,0.0,553.0,6.0,-6.0,0.0,0.0,<a refstr=DALAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.4464D/abstract target=ref>Dalal et al. 2024</a>,K3 V,4593.0,60.0,-60.0,0.0,0.679,0.004,-0.004,0.0,0.686,0.02,-0.013,0.0,-0.21,0.03,-0.03,0.0,[Fe/H],4.61,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h49m57.55s,102.489811,+60d20m14.33s,60.3373133,16.9043,0.019,-0.0189,8.58,0.001,-0.001,5.612,0.018,-0.018,8.11311,0.000405,-0.000405,2024-07-12,2024-07,2024-07-12
HD 48948 d,HD 48948,1,1,3,Radial Velocity,2024,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=DALAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.4464D/abstract target=ref>Dalal et al. 2024</a>,151.92,0.44,-0.44,0.0,0.4894,0.0042,-0.0042,0.0,,,,,,,,,10.59,1.0,-1.0,0.0,0.03331987,0.00314635,-0.00314635,0.0,Msini,0.055,0.044,-0.044,0.0,2.46,0.12,-0.12,0.0,349.0,4.0,-4.0,0.0,0.0,<a refstr=DALAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.4464D/abstract target=ref>Dalal et al. 2024</a>,K3 V,4593.0,60.0,-60.0,0.0,0.679,0.004,-0.004,0.0,0.686,0.02,-0.013,0.0,-0.21,0.03,-0.03,0.0,[Fe/H],4.61,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h49m57.55s,102.489811,+60d20m14.33s,60.3373133,16.9043,0.019,-0.0189,8.58,0.001,-0.001,5.612,0.018,-0.018,8.11311,0.000405,-0.000405,2024-07-12,2024-07,2024-07-12
HD 4917 b,HD 4917,1,1,1,Radial Velocity,2018,W. M. Keck Observatory,Published Confirmed,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,400.5,1.7,-1.7,0.0,1.167,0.065,-0.065,0.0,,,,,,,,,513.29545,29.24036,-29.24036,0.0,1.615,0.092,-0.092,0.0,Msini,0.066,0.041,-0.041,0.0,,,,,,,,,0.0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,4802.0,,,0.0,5.01,,,0.0,1.32,,,0.0,,,,,,2.97,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h51m06.30s,12.7762624,-12d55m39.59s,-12.9276648,204.277,2.4745,-2.4745,8.03,0.03,-0.03,5.61,0.018,-0.018,7.74877,0.000188,-0.000188,2018-12-03,2019-04,2018-12-06
HD 49674 b,HD 49674,0,1,1,Radial Velocity,2002,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,4.94724,0.00013,-0.00012,0.0,0.058,0.00083,-0.00084,0.0,,,,,,,,,36.51848396,2.66975862,-2.66975862,0.0,0.1149,0.0084,-0.0084,0.0,Msini,0.06,0.06,-0.042,0.0,,,,,,,,,0.0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5628.43,82.67,-82.67,0.0,1.043803,0.022098,-0.022098,0.0,1.064018,0.04556,-0.04556,0.0,0.3001,0.0604,-0.0604,0.0,[Fe/H],4.425838,0.029561,-0.029561,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h51m30.56s,102.8773483,+40d52m02.02s,40.8672284,43.0399,0.0769,-0.0766,8.1,0.03,-0.03,6.432,0.016,-0.016,7.91841,0.000423,-0.000423,2021-09-20,2021-07,2021-09-20
HD 50499 b,HD 50499,0,1,2,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=VOGT_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...632..638V/abstract target=ref> Vogt et al. 2005 </a>,2482.7,110.0,-110.0,0.0,3.86,0.6,-0.6,0.0,,,,,,,,,543.47,63.6,-63.6,0.0,1.71,0.2,-0.2,0.0,Msini,0.23,0.14,-0.14,0.0,,,,,,,,,0.0,<a refstr=VOGT_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...632..638V/abstract target=ref> Vogt et al. 2005 </a>,G1 V,,,,,,,,,1.24,0.1,-0.1,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h52m01.94s,103.008075,-33d54m54.96s,-33.915267,46.2845,0.0557,-0.0555,7.21,0.03,-0.03,5.836,0.016,-0.016,7.0564,0.000241,-0.000241,2019-06-24,2005-10,2014-12-17
HD 50499 c,HD 50499,0,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,10400.0,3200.0,-1300.0,0.0,10.1,2.0,-0.85,0.0,,,,,,,,,1010.69433426,200.23189641,-146.20106722,0.0,3.18,0.63,-0.46,0.0,Msini,0.241,0.089,-0.075,0.0,,,,,,,,,0.0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5978.1,103.67,-103.67,0.0,1.432954,0.033662,-0.033662,0.0,1.253184,0.034931,-0.034931,0.0,0.3047,0.0611,-0.0611,0.0,[Fe/H],4.222344,0.02358,-0.02358,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h52m01.94s,103.008075,-33d54m54.96s,-33.915267,46.2845,0.0557,-0.0555,7.21,0.03,-0.03,5.836,0.016,-0.016,7.0564,0.000241,-0.000241,2021-09-20,2021-07,2021-09-20
HD 50554 b,HD 50554,1,1,1,Radial Velocity,2002,Lick Observatory,Published Confirmed,0,<a refstr=LIU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014RAA....14.1447L/abstract target=ref>Liu et al. 2014</a>,1293.0,37.0,-37.0,0.0,2.353,0.0452,-0.0452,0.0,,,,,,,,,1574.464,123.631,-123.631,0.0,4.954,0.389,-0.389,0.0,Msini,0.501,0.03,-0.03,0.0,,,,,,,,,0.0,<a refstr=LIU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014RAA....14.1447L/abstract target=ref>Liu et al. 2014</a>,,5987.0,70.0,-70.0,0.0,1.02,0.02,-0.02,0.0,1.04,0.01,-0.01,0.0,-0.04,0.03,-0.03,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h54m42.79s,103.678273,+24d14m42.51s,24.2451409,31.1664,0.0556,-0.0554,6.8561,0.023,-0.023,5.467,0.018,-0.018,6.69786,0.000459,-0.000459,2014-11-19,2014-11,2014-11-19
HD 51608 b,HD 51608,1,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,14.0726,0.0016,-0.0016,0.0,0.1059,0.0043,-0.0046,0.0,,,,,,,,,12.77,1.2,-1.19,0.0,0.0402,0.0038,-0.0037,0.0,Msini,0.09,0.04,-0.04,0.0,,,,,,,,,0.0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,G7 V,5358.0,22.0,-22.0,0.0,,,,,0.8,,,0.0,-0.07,0.01,-0.01,0.0,[Fe/H],4.36,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h54m51.29s,103.7137102,-55d15m36.07s,-55.2600189,35.0553,0.0333,-0.0331,8.17,0.03,-0.03,6.328,0.018,-0.018,7.96058,0.000279,-0.000279,2019-02-05,2019-02,2019-02-07
HD 51608 c,HD 51608,1,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,95.9446,0.1555,-0.1366,0.0,0.3809,0.0153,-0.0164,0.0,,,,,,,,,14.31,1.63,-1.53,0.0,0.045,0.0051,-0.0048,0.0,Msini,0.14,0.07,-0.07,0.0,,,,,,,,,0.0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,G7 V,5358.0,22.0,-22.0,0.0,,,,,0.8,,,0.0,-0.07,0.01,-0.01,0.0,[Fe/H],4.36,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h54m51.29s,103.7137102,-55d15m36.07s,-55.2600189,35.0553,0.0333,-0.0331,8.17,0.03,-0.03,6.328,0.018,-0.018,7.96058,0.000279,-0.000279,2019-02-05,2019-02,2019-02-07
HD 52265 b,HD 52265,0,1,1,Radial Velocity,2000,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,119.263,0.013,-0.013,0.0,0.506,0.0055,-0.0057,0.0,,,,,,,,,352.15387496,9.85268062,-9.85268062,0.0,1.108,0.031,-0.031,0.0,Msini,0.213,0.013,-0.014,0.0,,,,,,,,,0.0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,6057.44,97.23,-97.23,0.0,1.380441,0.033155,-0.033155,0.0,1.215534,0.0404,-0.0404,0.0,0.1907,0.0615,-0.0615,0.0,[Fe/H],4.239378,0.025047,-0.025047,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h00m17.91s,105.0746449,-05d22m00.53s,-5.3668142,29.9803,0.0424,-0.0423,6.29351,0.023,-0.023,4.953,0.017,-0.017,6.15257,0.0006094,-0.0006094,2021-09-20,2021-07,2021-09-20
HD 5278 b,HD 5278,1,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SOZZETTI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..75S/abstract target=ref>Sozzetti et al. 2021</a>,14.339156,4.9e-05,-4.7e-05,0.0,0.1202,0.0013,-0.0013,0.0,2.45,0.05,-0.05,0.0,0.21857474,0.00446071,-0.00446071,0.0,7.8,1.5,-1.4,0.0,0.02454154,0.00471953,-0.00440489,0.0,Mass,0.08,0.09,-0.05,0.0,132.0,5.0,-5.0,0.0,943.0,13.0,-13.0,0.0,0.0,<a refstr=SOZZETTI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..75S/abstract target=ref>Sozzetti et al. 2021</a>,F V,6203.0,64.0,-64.0,0.0,1.194,0.017,-0.016,0.0,1.126,0.036,-0.035,0.0,-0.12,0.04,-0.04,0.0,[Fe/H],4.5,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h50m11.23s,12.5467785,-83d44m37.56s,-83.7437671,57.5846,0.0947,-0.0943,7.94,0.03,-0.03,6.605,0.027,-0.027,7.80375,0.00027,-0.00027,2021-04-23,2021-04,2021-04-23
HD 5278 c,HD 5278,1,1,2,Radial Velocity,2021,Paranal Observatory,Published Confirmed,0,<a refstr=SOZZETTI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..75S/abstract target=ref>Sozzetti et al. 2021</a>,40.87,0.18,-0.17,0.0,0.2416,0.0027,-0.0027,0.0,,,,,,,,,18.4,1.8,-1.9,0.0,0.05789287,0.00566343,-0.00597807,0.0,Msini,0.07,0.08,-0.04,0.0,,,,,,,,,0.0,<a refstr=SOZZETTI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..75S/abstract target=ref>Sozzetti et al. 2021</a>,F V,6203.0,64.0,-64.0,0.0,1.194,0.017,-0.016,0.0,1.126,0.036,-0.035,0.0,-0.12,0.04,-0.04,0.0,[Fe/H],4.5,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h50m11.23s,12.5467785,-83d44m37.56s,-83.7437671,57.5846,0.0947,-0.0943,7.94,0.03,-0.03,6.605,0.027,-0.027,7.80375,0.00027,-0.00027,2021-04-23,2021-04,2021-04-23
